央视频道,#genre#
美国摔跤,https://d2p372oxiwmcn1.cloudfront.net:443/hls/1080p/playlist.m3u8
红牛TV,http://rbmn-live.akamaized.net/hls/live/590964/BoRB-AT/master_6660.m3u8
红牛TV,http://rbmn-live.akamaized.net:80/hls/live/590964/BoRB-AT/master_1660.m3u8?
武术世界,http://[2409:8087:4c0a:22:1::11]:6410/170000001115/UmaiCHAN638078be5d654/index.m3u8?AuthInfo=toEYVdLfxymUP2l9NZpQI5%2BK6T7j%2FlRm%2BvbM9VO7bA0MVaBO3fffRWKM%2FzNpNYjRBAiSJylXYBAiox0V94ejMfwEtXXuH8b8M%2F%2FDznZB61s
纬来体育,https://cloud.yumixiu768.com/tmp/123.m3u8
纬来体育,http://hls.szsummer.cn/live/446035/playlist.m3u8?k=32f9ec7c13e4b390289143a8e1b2a898&t=1840341130
纬来体育,http://hls.szsummer.cn/live/446035/playlist.m3u8?k=32f9ec7c13e4b390289143a8e1b2a898&t=1840341130
安徽综艺体育,http://112.30.194.221:20080/live/c41f112b83f644ddb082669501c8ecd3.flv
安徽综艺体育,http://112.30.194.221:20080/live/c41f112b83f644ddb082669501c8ecd3/hls.m3u8?世界杯WorldCup
CCTV-5体育,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226019/index.m3u8
CCTV-5体育,http://[2409:8087:1a01:df::4025]/PLTV/88888888/224/3221225737/index.m3u8
CCTV-5+体育赛事,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225603/index.m3u8
体育,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226398/index.m3u8
北京体育休闲,http://218.241.192.50:8808/udp/239.3.1.243:8000
咪咕体育,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226147/index.m3u8
超级体育 8M1080,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225715/index.m3u8
精品体育 4M1080,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225674/index.m3u8
超级体育 4M1080,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225715/index.m3u8
精品体育,http://39.134.66.66/PLTV/88888888/224/3221225526/index.m3u8
精品体育,http://39.134.66.66/PLTV/88888888/224/3221225526/index.m3u8
超级体育,http://39.134.66.66/PLTV/88888888/224/3221225635/index.m3u8
超级体育,http://39.134.66.66/PLTV/88888888/224/3221225635/index.m3u8
武搏世界,http://39.134.66.66/PLTV/88888888/224/3221225547/index.m3u8
武搏世界,http://39.134.66.66/PLTV/88888888/224/3221225547/index.m3u8
中国功夫,http://39.134.66.66/PLTV/88888888/224/3221225604/index.m3u8
中国功夫,http://39.134.66.66/PLTV/88888888/224/3221225604/index.m3u8
精彩广场舞,http://www.8700956.top:18888/rtp/239.81.0.193:4056$广西钦州电信
晴彩竟技,http://nas.tuyuannet.cn:8800/rtp/239.37.0.040:5540$吉林长春电信
晴彩竟技,http://www.8700956.top:18888/rtp/239.81.0.190:4056$广西钦州电信
晴彩篮球,http://www.8700956.top:18888/rtp/239.81.0.191:4056$广西钦州电信
晴彩蓝球,http://nas.tuyuannet.cn:8800/rtp/239.37.0.038:5540$吉林长春电信
精彩羽毛球,http://www.8700956.top:18888/rtp/239.81.0.192:4056$广西钦州电信
斯诺克-1,https://live.metshop.top/huya/880214
斯诺克-1,https://www.goodiptv.club/huya/880214
斯诺克-2,https://live.metshop.top/huya/880625
斯诺克-2,https://www.goodiptv.club/huya/880625
台球1,http://[2409:8087:1a01:df::404d]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226124/index.m3u8
台球2,http://[2409:8087:1a01:df::4028]/PLTV/88888888/224/3221225897/index.m3u8
安徽体育,http://112.30.194.221:20080/live/c41f112b83f644ddb082669501c8ecd3/hls.m3u8?
安徽体育,http://112.30.194.221:20080/live/c41f112b83f644ddb082669501c8ecd3/hls.m3u8
安徽体育,http://112.30.194.221:20080/live/c41f112b83f644ddb082669501c8ecd3/hls.m3u8?
咪咕体育4k,http://39.135.134.67/000000001000/3000000001000031494/index.m3u8
咪咕体育4k,http://39.135.134.67/000000001000/3000000001000031494/index.m3u8
IMPACT Wrestling,https://d2p372oxiwmcn1.cloudfront.net/hls/main.m3u8
纬来篮球,https://cloud.yumixiu768.com/tmp/123.m3u8
国外体育6,http://dmitwlvvll.cdn.mangomolo.com/dubaisportshd/smil:dubaisportshd.smil/chunklist_b1600000.m3u8
迪拜体育2,https://svs.itworkscdn.net/smc4sportslive/smc4.smil/playlist.m3u8
JJ斗地主,http://openhls-tct.douyucdn2.cn:80/dyliveflv1a/488743rAHScWyyII_2000.m3u8
JJ斗地主,http://tc-tct.douyucdn2.cn/dyliveflv1a/488743rAHScWyyII_2000.flv?wsAuth=fd695c444eeee99cc6122ed396c805ba&token=cpn-androidmpro-0-488743-df8b1830ef2e6ce156759645768df95bf77749da61fcc901&logo=0&expire=0&did=d010b07dcb997ada9934081c873542f0&origin=tct&vhost=play2
JJ斗地主,http://s2.pub/JJdoudizhu
王者荣耀,http://tc-tct.douyucdn2.cn/dyliveflv1a/1863767rkpl2_2000p.flv?wsAuth=f73077d85e523eb95b6ce1ea3581b46b&token=cpn-androidmpro-0-1863767-7b520f6fe0a2b18db3c111c4e3c14350afd2dcaf43d0ef60&logo=0&expire=0&did=d010b07dcb997ada9934081c873542f0&origin=tct&vhost=play2
穿越火线,http://tc-tct.douyucdn2.cn:80/dyliveflv1/605964rzzgGEOZHr.flv?wsAuth=43ef2d796067cbec9c238c73235a1005&token=cpn-androidmpro-0-605964-b9be22700076c085e82232beb0fbe7838e28994acafb3964&logo=0&expire=0&did=d010b07dcb997ada9934081c873542f0&origin=tct&vhost=play1
跑跑卡丁车,http://tc-tct.douyucdn2.cn/dyliveflv1a/6672862r90xSwiRP_2000.flv?wsAuth=1c2c516dd80b1193241687841f128073&token=cpn-androidmpro-0-6672862-ee6297daa5d07f3494aad175947a679df4184f7934380258&logo=0&expire=0&did=d010b07dcb997ada9934081c873542f0&origin=tct&vhost=play2
NOW sps,http://202.21.104.6:88/sps-plus/index.m3u8
UFC,https://live.metshop.top/huya/880223
哒啵赛事,http://39.134.66.66/PLTV/88888888/224/3221225559/index.m3u8
精品体育(移动专线),http://39.134.67.4/PLTV/88888888/224/3221225526/index.m3u8
精品体育(移动专线),http://39.134.66.66/PLTV/88888888/224/3221225526/index.m3u8
精品体育(移动专线),http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225674/index.m3u8
超级体育(移动专线),http://39.134.65.208/PLTV/88888888/224/3221225635/index.m3u8
超级体育(移动专线),http://39.134.66.66/PLTV/88888888/224/3221225635/index.m3u8$移动专线
咪咕足球(移动专线),http://39.134.65.149/PLTV/88888888/224/3221225895/index.m3u8
咪咕足球(移动专线),http://39.134.67.108/PLTV/88888888/224/3221225895/1.m3u8$移动专线
咪咕足球(移动专线),http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226147/index.m3u8$移动专线
咪咕足球(移动专线),http://39.134.66.66/PLTV/88888888/224/3221225895/index.m3u8$移动专线
武搏世界(移动专线),http://39.134.65.208/PLTV/88888888/224/3221225547/index.m3u8
武搏世界(移动专线),http://39.134.66.66/PLTV/88888888/224/3221225547/index.m3u8$移动专线
武搏世界(移动专线),http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225680/index.m3u8$移动专线
曼联官方MUTV,https://bcovlive-a.akamaihd.net/r2d2c4ca5bf57456fb1d16255c1a535c8/eu-west-1/6058004203001/playlist.m3u8
Dubaisport,http://dmitwlvvll.cdn.mangomolo.com/dubaisportshd/smil:dubaisportshd.smil/chunklist_b1600000.m3u8
Dric足球,http://livetv.ktv.zone/23/play.m3u8
Dric足球,http://livetv.ktv.zone/23/play.m3u8
迪拜体育,https://svs.itworkscdn.net/smc4sportslive/smc4.smil/playlist.m3u8
12TVParma,https://5929b138b139d.streamlock.net/12TVParma/livestream/playlist.m3u8
FoxSports2,http://main.xplus2-main.xyz:2082/Tourobox1-acV3ehQRnK/NMcHidbUhZ/140
EuroSport,http://main.xplus2-main.xyz:2082/Tourobox1-acV3ehQRnK/NMcHidbUhZ/138
SportTV3,http://main.xplus2-main.xyz:2082/Tourobox1-acV3ehQRnK/NMcHidbUhZ/169
SportV,http://main.xplus2-main.xyz:2082/Tourobox1-acV3ehQRnK/NMcHidbUhZ/178
SportV4,http://main.xplus2-main.xyz:2082/Tourobox1-acV3ehQRnK/NMcHidbUhZ/170
ESPN,http://51.83.238.223:16515/
EESPN3,http://51.83.238.223:16555/
ESPN4,http://208.115.225.174:14510
ESPN4,http://51.83.238.223:16575/
F1赛车,https://stream.ads.ottera.tv/playlist.m3u8?network_id=535
OneGolf,http://162.250.201.58:6211/pk/ONEGOLF/index.m3u8
OneGolf,http://162.250.201.58:6211/pk/ONEGOLF/tracks-v1a1/mono.m3u8
皇马RMTV,https://rmtv.akamaized.net/hls/live/2043153/rmtv-es-web/bitrate_3.m3u8
ImpactWrestling,https://d2p372oxiwmcn1.cloudfront.net/hls/1080p/playlist.m3u8
天空体育 板球,http://a16e00c6.ucomist.net/iptv/UPKY3Y8BF6KNX8/7343/index.m3u8
数字频道,#genre#
BRTV北京卫视HD,http://124.64.189.63:8888/rtp/239.3.1.241:8000
BRTV新闻HD,http://124.64.189.63:8888/rtp/239.3.1.159:8000
BRTV影视HD,http://124.64.189.63:8888/rtp/239.3.1.158:8000
BRTV文艺HD,http://124.64.189.63:8888/rtp/239.3.1.242:8000
BRTV财经HD,http://124.64.189.63:8888/rtp/239.3.1.116:8000
BRTV生活HD,http://124.64.189.63:8888/rtp/239.3.1.117:8000
BRTV青年HD,http://124.64.189.63:8888/
BRTV青年HD, rtp/239.3.1.118:8000
BRTV纪实科教HD,http://124.64.189.63:8888/rtp/239.3.1.115:8000
BRTV卡酷少儿HD,http://124.64.189.63:8888/rtp/239.3.1.189:8000
BRTV冬奥纪实HD,http://124.64.189.63:8888/
BRTV冬奥纪实HD, rtp/239.3.1.243:8000
BRTV冬奥纪实[HDR],http://124.64.189.63:8888/
BRTV冬奥纪实[HDR], rtp/239.3.1.120:8000
BRTV冬奥纪实[超清],http://124.64.189.63:8888/
BRTV冬奥纪实[超清], rtp/239.3.1.121:8000
BRTV体育休闲[超清],http://124.64.189.63:8888/rtp/239.3.1.243:8000
BTV国际频道,http://124.64.189.63:8888/rtp/239.3.1.235:8000
爱上4K[超清],http://124.64.189.63:8888/rtp/239.3.1.236:2000
4K超清[超清],http://124.64.189.63:8888/rtp/239.3.1.249:8001
淘电影HD,http://124.64.189.63:8888/rtp/239.3.1.250:8001
每日影院HD,http://124.64.189.63:8888/
每日影院HD, rtp/239.3.1.111:8001
星影,http://124.64.189.63:8888/rtp/239.3.1.94:4120
动作影院,http://124.64.189.63:8888/rtp/239.3.1.92:4120
光影,http://124.64.189.63:8888/rtp/239.3.1.84:4120
喜剧影院,http://124.64.189.63:8888/rtp/239.3.1.91:4120
家庭影院,http://124.64.189.63:8888/rtp/239.3.1.93:4120
精选,http://124.64.189.63:8888/rtp/239.3.1.74:4120
经典电影,http://124.64.189.63:8888/rtp/239.3.1.195:9024
纪实人文HD,http://124.64.189.63:8888/rtp/239.3.1.212:8060
金鹰纪实HD,http://124.64.189.63:8888/rtp/239.3.1.58:8156
风尚生活HD,http://124.64.189.63:8888/
风尚生活HD, rtp/239.3.1.114:8001
地理,http://124.64.189.63:8888/rtp/239.3.1.71:4120
淘剧场HD,http://124.64.189.63:8888/rtp/239.3.1.95:8001
幸福剧场HD,http://124.64.189.63:8888/
幸福剧场HD, rtp/239.3.1.112:8001
淘娱乐HD,http://124.64.189.63:8888/rtp/239.3.1.100:8001
幸福娱乐HD,http://124.64.189.63:8888/
幸福娱乐HD, rtp/239.3.1.113:8001
淘BabyHD,http://124.64.189.63:8888/rtp/239.3.1.238:8001
萌宠TVHD,http://124.64.189.63:8888/rtp/239.3.1.102:8001
中国交通HD,http://124.64.189.63:8888/rtp/239.3.1.188:8001
朝阳融媒HD,http://124.64.189.63:8888/rtp/239.3.1.163:8001
通州融媒HD,http://124.64.189.63:8888/rtp/239.3.1.221:8001
密云电视台HD,http://124.64.189.63:8888/rtp/239.3.1.154:8001
延庆电视台,http://124.64.189.63:8888/rtp/239.3.1.187:8001
房山电视台,http://124.64.189.63:8888/rtp/239.3.1.96:8001
CCTV-4 中文国际 欧洲HD,http://124.64.189.63:8888/rtp/239.3.1.213:4220
CCTV-4 中文国际 美洲HD,http://124.64.189.63:8888/rtp/239.3.1.214:4220
CGTN 新闻HD,http://124.64.189.63:8888/rtp/239.3.1.215:4220
CGTN 记录HD,http://124.64.189.63:8888/rtp/239.3.1.216:4220
CGTN 西班牙语HD,http://124.64.189.63:8888/rtp/239.3.1.217:4220
CGTN 法语HD,http://124.64.189.63:8888/rtp/239.3.1.218:4220
CGTN 阿拉伯语HD,http://124.64.189.63:8888/rtp/239.3.1.219:4220
CGTN 俄语HD,http://124.64.189.63:8888/rtp/239.3.1.220:4220
睛彩竞技HD,http://124.64.189.63:8888/rtp/239.3.1.125:8001
睛彩篮球HD,http://124.64.189.63:8888/rtp/239.3.1.126:8001
睛彩羽毛球HD,http://124.64.189.63:8888/rtp/239.3.1.127:8001
睛彩广场舞HD,http://124.64.189.63:8888/rtp/239.3.1.128:8001
茶频道HD,http://124.64.189.63:8888/rtp/239.3.1.165:8001
体育赛事HD,http://124.64.189.63:8888/rtp/239.3.1.157:8176
淘精彩HD,http://124.64.189.63:8888/rtp/239.3.1.178:8001
快乐垂钓HD,http://124.64.189.63:8888/rtp/239.3.1.164:8001
大健康HD,http://124.64.189.63:8888/rtp/239.3.1.251:8001
CETV1HD,http://124.64.189.63:8888/rtp/239.3.1.57:8152
CETV2,http://124.64.189.63:8888/rtp/239.3.1.54:4120
CETV3,http://124.64.189.63:8888/rtp/239.3.1.55:4120
CETV4,http://124.64.189.63:8888/rtp/239.3.1.56:4120
少儿动画,http://124.64.189.63:8888/rtp/239.3.1.199:9000
热播剧场,http://124.64.189.63:8888/rtp/239.3.1.194:9020
解密,http://124.64.189.63:8888/rtp/239.3.1.75:4120
军事,http://124.64.189.63:8888/rtp/239.3.1.76:4120
军旅剧场,http://124.64.189.63:8888/rtp/239.3.1.68:4120
军旅剧场,http://[2409:8087:1a0b:df::4018]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225676/index.m3u8
动画,http://124.64.189.63:8888/rtp/239.3.1.80:4120
古装剧场,http://124.64.189.63:8888/rtp/239.3.1.69:4120
台球,http://124.64.189.63:8888/rtp/239.3.1.85:4120
嘉佳卡通,http://124.64.189.63:8888/rtp/239.3.1.147:9268
国学,http://124.64.189.63:8888/rtp/239.3.1.77:4120
城市剧场,http://124.64.189.63:8888/rtp/239.3.1.67:4120
墨宝,http://124.64.189.63:8888/rtp/239.3.1.83:4120
好学生,http://124.64.189.63:8888/rtp/239.3.1.81:4120
山东教育,http://124.64.189.63:8888/rtp/239.3.1.52:4120
戏曲,http://124.64.189.63:8888/rtp/239.3.1.78:4120
收视指南,http://124.64.189.63:8888/rtp/239.3.1.193:8012
早教,http://124.64.189.63:8888/rtp/239.3.1.79:4120
武侠剧场,http://124.64.189.63:8888/rtp/239.3.1.90:4120
武术,http://124.64.189.63:8888/rtp/239.3.1.87:4120
爱生活,http://124.64.189.63:8888/rtp/239.3.1.86:4120
美人,http://124.64.189.63:8888/rtp/239.3.1.73:4120
美妆,http://124.64.189.63:8888/rtp/239.3.1.72:4120
财富天下,http://124.64.189.63:8888/rtp/239.3.1.53:9136
足球,http://124.64.189.63:8888/rtp/239.3.1.89:4120
金鹰卡通,http://124.64.189.63:8888/rtp/239.3.1.51:9252
鉴赏,http://124.64.189.63:8888/rtp/239.3.1.82:4120
音乐现场,http://124.64.189.63:8888/rtp/239.3.1.70:4120
高网,http://124.64.189.63:8888/rtp/239.3.1.88:4120
魅力时尚,http://124.64.189.63:8888/rtp/239.3.1.196:9012
经典香港电影,https://livednow.com/migu/625703337?sign=gAAAAABmozHgEdJ8UPJvSsp5Ue2iEIBuGJ_kq90_Crh7XXaNKAZa34FTxG3iV53do5fz5TP5zoKrMaylmZcOs8PQDy_4LOynL6zswzI__q6udsyC5__tpiRZny6mlxvMUfPtIf7m_q0_Sw1nb1JkdHmgrgpcAA_0OSkHlGPdPUpRZa70hN1J8DHjgQEvgAH0BWpRsAyk6F5pfqjjRLCR-EJhEnQjtq53Mg%3D%3D
新片放映厅,https://livednow.com/migu/619495952?sign=gAAAAABmozHgUGzsarfd_Z6WG1cyfXmUHr9n7ExoKLcTIaA2njjVYAYyl0vR7TMjPWef1tZp8x3hrGYjYOEbhj0cp7paw5_Ipn0NsCyT1xiItTG6YX8Yp_xyhOVD7i9BZzDafX4ukHHIYQHmXnw0TRaGGn2_toHwvG2zTYjdyfIPJ6fEWBMZ9DtZ5QXopGHFWJPdZ2DpYwjdy4zBjgeeDaX5s-F5leSvlg%3D%3D
北京淘精彩,http://218.241.192.50:8808/udp/239.3.1.178:8001
北京萌宠TV,http://218.241.192.50:8808/udp/239.3.1.102:8001
北京淘Baby,http://218.241.192.50:8808/udp/239.3.1.238:8001
北京淘剧场,http://218.241.192.50:8808/udp/239.3.1.95:8001
北京淘电影,http://218.241.192.50:8808/udp/239.3.1.250:8001
北京淘娱乐,http://218.241.192.50:8808/udp/239.3.1.100:8001
CHC影迷电影,http://58.19.38.162:9901/tsfile/live/1038_1.m3u8
CHC影迷电影,http://58.59.47.242:8180/TV00000000000000000031@HHZT
CHC动作电影,http://58.19.38.162:9901/tsfile/live/1037_1.m3u8
CHC动作电影,http://58.59.47.242:8180/TV00000000000000000030@HHZT
CHC家庭影院,http://58.19.38.162:9901/tsfile/live/1036_1.m3u8
CHC家庭影院,http://58.59.47.242:8180/TV00000000000000000029@HHZT
凤凰资讯高清,http://180.142.220.251:8181/tsfile/live/1082_1.m3u8
凤凰中文高清,http://180.142.220.251:8181/tsfile/live/1083_1.m3u8
凤凰香港高清,http://180.142.220.251:8181/tsfile/live/1084_1.m3u8
动作电影,http://[2409:8087:5e00:24::1e]:6060/000000001000/1000000004000018653/1.m3u8
动作电影,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225661/index.m3u8
动作电影,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225661/index.m3u8
动作电影,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010003/1.m3u8
动作电影,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225661/index.m3u8
黑莓动画 8M1080,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225662/index.m3u8
古装剧场 8M1080,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225663/index.m3u8
未知卫视 8M1080,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225664/index.m3u8
惊悚悬疑 8M1080,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225665/index.m3u8
军事评论 8M1080,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225668/index.m3u8
爱情喜剧 8M1080,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225669/index.m3u8
精品大剧 8M1080,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225670/index.m3u8
泰剧剧场 8M1080,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225671/index.m3u8
怡伴健康 8M1080,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225673/index.m3u8
军旅剧场 8M1080,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225676/index.m3u8
家庭剧场 8M1080,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225677/index.m3u8
中国功夫 8M1080,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225681/index.m3u8
农业致富 8M1080,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225683/index.m3u8
潮妈辣婆 8M1080,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225685/index.m3u8
超级综艺 8M1080,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225714/index.m3u8
超级体育 8M1080,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225715/index.m3u8
超级电影 8M1080,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225717/index.m3u8
炫舞未来 8M1080,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225719/index.m3u8
纪实人文 8M1080,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225738/index.m3u8
东北热剧 8M1080,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225741/index.m3u8
欢乐剧场 8M1080,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225742/index.m3u8
黑莓电影 8M1080,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225743/index.m3u8
新闻综合 8M1080,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226437/index.m3u8
超级电视剧 8M1080,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225716/index.m3u8
动作电影卫视 8M1080,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225661/index.m3u8
黑莓电影,http://[2409:8087:1a0b:df::4014]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225743/index.m3u8
黑莓动画,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225662/index.m3u8
乐游频道,http://[2409:8087:5e08:24::12]:6610/000000001000/2000000002000000092/index.m3u8?stbId=3&livemode=1&HlsProfileId=&channel-id=hnbblive&Contentid=2000000002000000092&IASHttpSessionId=OTT19019320240419154124000281&yang-1989
欢笑剧场,http://[2409:8087:5e08:24::12]:6610/000000001000/2000000002000000016/index.m3u8?stbId=3&livemode=1&HlsProfileId=&channel-id=hnbblive&Contentid=2000000002000000016&IASHttpSessionId=OTT19019320240419154124000281&yang-1989
法治天地,http://[2409:8087:5e08:24::12]:6610/000000001000/2000000002000000014/index.m3u8?stbId=3&livemode=1&HlsProfileId=&channel-id=hnbblive&Contentid=2000000002000000014&IASHttpSessionId=OTT19019320240419154124000281&yang-1989
七彩戏剧,http://[2409:8087:5e08:24::12]:6610/000000001000/2000000002000000010/index.m3u8?stbId=3&livemode=1&HlsProfileId=&channel-id=hnbblive&Contentid=2000000002000000010&IASHttpSessionId=OTT19019320240419154124000281&yang-1989
动漫秀场,http://[2409:8087:5e08:24::12]:6610/000000001000/2000000002000000009/index.m3u8?stbId=3&livemode=1&HlsProfileId=&channel-id=hnbblive&Contentid=2000000002000000009&IASHttpSessionId=OTT19019320240419154124000281&yang-1989
游戏风云,http://[2409:8087:5e08:24::12]:6610/000000001000/2000000002000000011/index.m3u8?stbId=3&livemode=1&HlsProfileId=&channel-id=hnbblive&Contentid=2000000002000000011&IASHttpSessionId=OTT19019320240419154124000281&yang-1989
生活时尚,http://[2409:8087:5e08:24::12]:6610/000000001000/2000000002000000006/index.m3u8?stbId=3&livemode=1&HlsProfileId=&channel-id=hnbblive&Contentid=2000000002000000006&IASHttpSessionId=OTT19019320240419154124000281&yang-1989
都市剧场,http://[2409:8087:5e08:24::12]:6610/000000001000/2000000002000000015/index.m3u8?stbId=3&livemode=1&HlsProfileId=&channel-id=hnbblive&Contentid=2000000002000000015&IASHttpSessionId=OTT19019320240419154124000281&yang-1989
金色学堂,http://[2409:8087:5e08:24::12]:6610/000000001000/2000000002000000061/index.m3u8?stbId=3&livemode=1&HlsProfileId=&channel-id=hnbblive&Contentid=2000000002000000061&IASHttpSessionId=OTT19019320240419154124000281&yang-1989
中国天气,http://hls.weathertv.cn/tslslive/qCFIfHB/hls/live_sd.m3u8
超级体育,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225715/index.m3u8
超级电影,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225717/index.m3u8
超级视剧,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225716/index.m3u8
东北热剧,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225741/index.m3u8
海外剧场,http://[2409:8087:1a0b:df::4005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225671/index.m3u8
中国功夫,http://[2409:8087:1a0b:df::4001]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225681/index.m3u8
惊悚悬疑,http://[2409:8087:1a0b:df::4002]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225665/index.m3u8
潮妈辣婆,http://[2409:8087:1a0b:df::4007]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225685/index.m3u8
精品体育,http://[2409:8087:1a0b:df::4004]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225674/index.m3u8
精品纪录,http://[2409:8087:1a0b:df::4007]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225672/index.m3u8
家庭剧场,http://[2409:8087:1a0b:df::4007]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225677/index.m3u8
精品大剧,http://[2409:8087:1a0b:df::4001]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225670/index.m3u8
军事评论,http://[2409:8087:1a0b:df::4005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225668/index.m3u8
明星大片,http://[2409:8087:1a0b:df::4005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225664/index.m3u8
欢乐剧场,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225742/index.m3u8
IPV6央视,#genre#
CCTV-1_综合,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221226016/index.m3u8
CCTV-1_综合,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226559/index.m3u8
CCTV-1_综合,http://[2409:8087:5e01:34::20]:6610/ZTE_CMS/00000001000000060000000000000131/index.m3u8?IAS
CCTV-1_综合,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010144/1.m3u8
CCTV-1_综合,http://[2409:8087:4c0a:22:1::11]:6410/170000001115/UmaiCHAN111128BESTVSMGSMG/index.m3u8?AuthInfo=9kOOdBn7MFF%2F2bWjKgahUU6FFmRK8Hl0ytyd5e5kWGEwoDIwMxbrlyyVy9x6ZDKnldIYKOjBOUjRyoym5n7Kg0yIYstFTUfqtC14fzxhy5Y
CCTV-2_财经,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221225588/index.m3u8
CCTV-2_财经,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226540/index.m3u8
CCTV-2_财经,http://[2409:8087:5e01:34::22]:6610/ZTE_CMS/00000001000000060000000000000372/index.m3u8?IAS
CCTV-2_财经,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010211/1.m3u8
CCTV-2_财经,http://[2409:8087:4c0a:22:1::11]:6410/170000001115/UmaiCHAN5000036BESTVSMGSMG/index.m3u8?AuthInfo=9kOOdBn7MFF%2F2bWjKgahUSpr1AVNI633ampcuzdN%2BfGVSARKsxkWGZw7vFUuOj2QZHeRzosIxVbl7i2QHFATHA3k5wDWG1qHkZQAleNv%2FbI
CCTV-3_综艺,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221226021/index.m3u8
CCTV-3_综艺,http://[2409:8087:1a01:df::4077]:80/PLTV/88888888/224/3221225799/index.m3u8
